Année	Série	Lieu	Session	Sujet
2016	L	INDE	NORMALE	L'autorité de l'état s'oppose-t-elle à la liberté des individus ?
2016	S	INDE	NORMALE	La religion n'est-elle qu'un fait de culture ?
2016	S	INDE	NORMALE	Choisit-on d'être artiste ?
2016	TECHN.	INDE	NORMALE	Tous les échanges sont-ils profitables ?
2016	TECHN.	INDE	NORMALE	Et-on d'autant plus heureux qu'on est plus cultivé?
2016	ES	JAPON	NORMALE	La culture est-elle une seconde nature ?
2016	ES	JAPON	NORMALE	Le but de l'état est-il de limiter la violence ?
2016	L	JAPON	NORMALE	Une langue universelle est-elle souhaitable ?
2016	L	JAPON	NORMALE	Peut-on concevoir une société sans violence ?
2016	S	JAPON	NORMALE	Apprendre à vivre, est-ce appendre à désirer ?
2016	S	JAPON	NORMALE	Un monde sans injustice est-il possible ?
2016	L	LIBAN	NORMALE	Est-on prisonnier de la langue dans laquelle on parle ?
2016	L	LIBAN	NORMALE	L'esprit doit-il quelque chose au corps ?
2016	S	LIBAN	NORMALE	Sait-on ce qu'on désire ?
2016	S	LIBAN	NORMALE	Sait-on ce qu'on désire ?
2016	S	LIBAN	NORMALE	L'esprit dépend-il de la matière ?
2016	S	LIBAN	NORMALE	L'esprit dépend-il de la matière ?
2016	ES	MÉTROPOLE	NORMALE	Savons-nous toujours ce que nous désirons ?
2016	ES	MÉTROPOLE	NORMALE	Pourquoi avons-nous intérêt à étudier l'histoire ?
2016	L	MÉTROPOLE	NORMALE	Nos convictions morales sont-elles fondées sur l'expérience ?
2016	L	MÉTROPOLE	NORMALE	le désir est-il par nature illimité?
2016	S	MÉTROPOLE	NORMALE	Travailler moins, est-ce vivre mieux ?
2016	S	MÉTROPOLE	NORMALE	Faut-il démontrer pour savoir ?
2016	TECHN.	MÉTROPOLE	NORMALE	Pour être juste, suffit-il d'obéir aux lois ?
2016	TECHN.	MÉTROPOLE	NORMALE	Pouvons-nous justifier nos croyances ?
2016	TMD	MÉTROPOLE	NORMALE	La conscience fait-elle obstacle à notre bonheur ?
2016	TMD	MÉTROPOLE	NORMALE	L'art est-il indifférent à la vérité?
2016	ES	MÉTROPOLE	REMPLACEMENT	Comment savoir ce qui est juste ?
2016	ES	MÉTROPOLE	REMPLACEMENT	Nos désirs expriment-ils ce que nous sommes ?
2016	L	MÉTROPOLE	REMPLACEMENT	Faut-il toujours dire la vérité?
2016	L	MÉTROPOLE	REMPLACEMENT	A-t-on raison de redouter le progrès technique ?
2016	S	MÉTROPOLE	REMPLACEMENT	L'inconscient nous empêche-t-il d'être nous-mêmes ?
2016	S	MÉTROPOLE	REMPLACEMENT	Une religion peut-elle se fonder sur la raison ?
2016	TECHN.	MÉTROPOLE	REMPLACEMENT	Peut-on ne pas vouloir rechercher la vérité?
2016	TECHN.	MÉTROPOLE	REMPLACEMENT	Pour être vraiment heureux, faut-il être juste ?
2016	TMD	MÉTROPOLE	REMPLACEMENT	Peut-on être esclave de soi-même ?
2016	TMD	MÉTROPOLE	REMPLACEMENT	être juste, est-ce être neutre ?
2016	TECHN.	POLYNÉSIE	NORMALE	Puis-je perdre ma liberté de penser ?
2016	TECHN.	POLYNÉSIE	NORMALE	Pour apprécier une oeuvre d'art, suffit-il qu'elle nous plaise ?
2016	TECHN.	POLYNÉSIE	REMPLACEMENT	La vérité est-elle ce sur quoi tous s’accordent ?
2016	TECHN.	POLYNÉSIE	REMPLACEMENT	Que nous apportent les œuvres d'art ?
2017	ES	AMÉRIQUE DU NORD	NORMALE	Peut-on devenir soi-même sans les autres ?
2017	ES	AMÉRIQUE DU NORD	NORMALE	Le droit est-il seulement ce qui limite ma liberté?
2017	L	AMÉRIQUE DU NORD	NORMALE	Le sens de ce que l'on dit se réduit-il à ce que l'on veut dire ?
2017	L	AMÉRIQUE DU NORD	NORMALE	Le droit de propriété doit-il être limité?
2017	S	AMÉRIQUE DU NORD	NORMALE	Le désir a-t-il toujours un objet ?
2017	S	AMÉRIQUE DU NORD	NORMALE	Peut-on être trop cultivé?
2017	ES	AMÉRIQUE DU NORD	REMPLACEMENT	Est-ce dans la solitude qu'on prend conscience de soi ?
2017	ES	AMÉRIQUE DU NORD	REMPLACEMENT	La force peut-elle fonder le droit ?
2017	L	AMÉRIQUE DU NORD	REMPLACEMENT	L'art n'est-il qu'apparence ?
2017	L	AMÉRIQUE DU NORD	REMPLACEMENT	La poursuite de l'intérêt général exige-t-elle le sacrifice de l'intérêt particulier ?
2017	S	AMÉRIQUE DU NORD	REMPLACEMENT	L'inconscient pense-t-il ?
2017	S	AMÉRIQUE DU NORD	REMPLACEMENT	Peut-on légitimer une injustice en vue du bien de tous ?
2017	ES	ANTILLES	NORMALE	La technique nous déshumanise-t-elle ?
2017	ES	ANTILLES	NORMALE	L'État peut-il assurer à la fois la liberté et la sécurité des individus ?
2017	L	ANTILLES	NORMALE	Les mots nous éloignent-ils des choses ?
2017	L	ANTILLES	NORMALE	Une inégalité peut-elle être juste ?
2017	S	ANTILLES	NORMALE	La morale suppose-t-elle des valeurs universelles ?
2017	S	ANTILLES	NORMALE	Tout travail est-il un travail sur soi ?
2017	TECHN.	ANTILLES	NORMALE	Serions-nous plus libres sans les lois ?
2017	TECHN.	ANTILLES	NORMALE	A-t-on besoin des autres pour trouver la vérité?
2017	ES	ANTILLES	REMPLACEMENT	Peut-on se mettre à la place de l'autre ?
2017	ES	ANTILLES	REMPLACEMENT	Sommes-nous les auteurs de notre histoire ?
2017	L	ANTILLES	REMPLACEMENT	Mon passé détermine-t-il mon avenir ?
2017	L	ANTILLES	REMPLACEMENT	Peut-on concevoir une société sans travail ?
2017	S	ANTILLES	REMPLACEMENT	En quoi le vivant résiste-t-il à la connaissance scientifique ?
2017	S	ANTILLES	REMPLACEMENT	Ma liberté n'est-elle que l'ensemble de mes droits ?
2017	TECHN.	ANTILLES	REMPLACEMENT	Faut-il toujours défendre la liberté?
2017	TECHN.	ANTILLES	REMPLACEMENT	Croire sans savoir, est-ce raisonnable ?
2017	ES	ÉTRANGER GROUPE 1	NORMALE	Faut-il vouloir la vérité plus que tout ?
2017	ES	ÉTRANGER GROUPE 1	NORMALE	Accomplir son devoir, est-ce agir librement ?
2017	L	ÉTRANGER GROUPE 1	NORMALE	Autrui m'est-il toujours étranger ?
2017	L	ÉTRANGER GROUPE 1	NORMALE	La politique doit-elle viser le bonheur du peuple ?
2017	S	ÉTRANGER GROUPE 1	NORMALE	Désirer, est-ce refuser le monde tel qu'il est ?
2017	S	ÉTRANGER GROUPE 1	NORMALE	Le progrès technique génère-t-il de nouveaux devoirs moraux ?
2017	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Toute vérité est-elle bonne à dire ?
2017	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Les échanges nous rapprochent-ils toujours les uns des autres ?
2017	ES	INDE	NORMALE	Une société peut-elle se passer d'art ?
2017	ES	INDE	NORMALE	La loi suffit-elle à définir le juste ?
2017	L	INDE	NORMALE	Suis-je le sujet de mon désir ?
2017	L	INDE	NORMALE	Toute vérité est-elle bonne à dire ?
2017	S	INDE	NORMALE	Vit-on en société pour satisfaire ses désirs ?
2017	S	INDE	NORMALE	La connaissance des êtres vivants implique-t-elle de les hiérarchiser ?
2017	TECHN.	INDE	NORMALE	Y a-t-il des techniques pour être heureux ?
2017	TECHN.	INDE	NORMALE	L'expérience se réduit-elle au vécu ?
2017	ES	JAPON	NORMALE	La recherche de la vérité peut-elle se passer du doute ?
2017	ES	JAPON	NORMALE	Puis-je être heureux sans être libre ?
2017	L	JAPON	NORMALE	Peut-on admettre une vérité sans démonstration ?
2017	L	JAPON	NORMALE	Chercher à être heureux, est-ce une quête égoïste ?
2017	S	JAPON	NORMALE	Que risque-t-on à oublier ses devoirs ?
2017	S	JAPON	NORMALE	Faut-il chercher à démontrer ses opinions ?
2017	ES	LIBAN	NORMALE	L'art est-il une forme de connaissance ?
2017	ES	LIBAN	NORMALE	Peut-on justifier une injustice ?
2017	L	LIBAN	NORMALE	L'art peut-il nou s'éduquer ?
2017	L	LIBAN	NORMALE	Les connaissances nous aident-elles à vivre ?
2017	S	LIBAN	NORMALE	Avons-nous réellement un inconscient ?
2017	S	LIBAN	NORMALE	Doit-on faire du travail une valeur ?
2017	ES	MÉTROPOLE	NORMALE	La raison peut-elle rendre raison de tout ?
2017	ES	MÉTROPOLE	NORMALE	Une oeuvre d'art est-elle nécessairement belle ?
2017	L	MÉTROPOLE	NORMALE	Suffit-il d'observer pour connaître ?
2017	L	MÉTROPOLE	NORMALE	Tout ce que j'ai le droit de faire est-il juste ?
2017	S	MÉTROPOLE	NORMALE	Défendre ses droits, est-ce défendre ses intérêts ?
2017	S	MÉTROPOLE	NORMALE	Peut-on se libérer de sa culture ?
2017	TECHN.	MÉTROPOLE	NORMALE	L'artiste doit-il répondre aux attentes du public ?
2017	TECHN.	MÉTROPOLE	NORMALE	N'échange-t-on que des choses ?
2017	TMD	MÉTROPOLE	NORMALE	L'originalité fait-elle l'artiste ?
2017	TMD	MÉTROPOLE	NORMALE	La conscience peut-elle nous cacher ce que nous sommes ?
2017	ES	MÉTROPOLE	REMPLACEMENT	Sommes-nous faits pour être heureux ?
2017	ES	MÉTROPOLE	REMPLACEMENT	Interpréter, est-ce découvrir ou inventer ?
2017	L	MÉTROPOLE	REMPLACEMENT	Peut-on aimer travailler ?
2017	L	MÉTROPOLE	REMPLACEMENT	La justice n'est-elle qu'un idéal ?
2017	S	MÉTROPOLE	REMPLACEMENT	Est-ce la faiblesse qui nous pousse à vivre en société?
2017	S	MÉTROPOLE	REMPLACEMENT	Peut-on être méchant et heureux ?
2017	TECHN.	MÉTROPOLE	REMPLACEMENT	L'art sert-il à quelque chose ?
2017	TECHN.	MÉTROPOLE	REMPLACEMENT	La raison est-elle plus fiable que l'expérience ?
2017	TECHN.	MÉTROPOLE	SECOURS	Y a-t-il un mauvais usage de la raison ?
2017	TECHN.	MÉTROPOLE	SECOURS	Pour trouver le bonheur, faut-il le chercher ?
2017	ES	POLYNÉSIE	NORMALE	N'y a-t-il de vérité que dans les sciences ?
2017	ES	POLYNÉSIE	NORMALE	Peut-on travailler pour rien ?
2017	L	POLYNÉSIE	NORMALE	Suis-je le mieux placé pour me connaître ?
2017	L	POLYNÉSIE	NORMALE	Peut-on être moral par intérêt ?
2017	S	POLYNÉSIE	NORMALE	Faut-il préférer la connaissance à la croyance ?
2017	S	POLYNÉSIE	NORMALE	L'homme est-il un être vivant comme les autres ?
2017	TECHN.	POLYNÉSIE	NORMALE	Le bonheur n'est-il qu'un idéal ?
2017	TECHN.	POLYNÉSIE	NORMALE	L'art s'apprend-il ?
2018	ES	AMÉRIQUE DU NORD	NORMALE	La technique n’est-elle qu’un moyen ?
2018	ES	AMÉRIQUE DU NORD	NORMALE	Les faits existent-ils indépendamment de toute interprétation ?
2018	L	AMÉRIQUE DU NORD	NORMALE	L’homme politique doit-il être efficace à tout prix ?
2018	L	AMÉRIQUE DU NORD	NORMALE	Sommes-nous condamnés à subir le temps ?
2018	S	AMÉRIQUE DU NORD	NORMALE	Avons-nous besoin de l'art pour nous faire une idée du beau ?
2018	S	AMÉRIQUE DU NORD	NORMALE	Est-ce le corps qui produit la pensée ?
2018	ES	ANTILLES	NORMALE	Vit-on en société par intérêt ?
2018	ES	ANTILLES	NORMALE	Pourquoi cherche-t-on à démontrer ?
2018	L	ANTILLES	NORMALE	Que gagne-t-on à se cultiver ?
2018	L	ANTILLES	NORMALE	Que gagne-t-on à se cultiver ?
2018	L	ANTILLES	NORMALE	Les sociétés subissent-elles leur histoire ?
2018	L	ANTILLES	NORMALE	Les sociétés subissent-elles leur histoire ?
2018	S	ANTILLES	NORMALE	Un artiste peut-il tout se permettre ?
2018	S	ANTILLES	NORMALE	Le droit satisfait-il notre besoin de justice ?
2018	TECHN.	ANTILLES	NORMALE	La technique rend-elle plus humain ?
2018	TECHN.	ANTILLES	NORMALE	La technique nous est-elle plus nécessaire que l’art ?
2018	TECHN.	ANTILLES	NORMALE	Le bonheur peut-il être durable ?
2018	TECHN.	ANTILLES	NORMALE	Suffit-il d’être expérimenté pour être savant ?
2018	ES	ANTILLES	REMPLACEMENT	Peut-on penser sans sentir ?
2018	ES	ANTILLES	REMPLACEMENT	Se conformer à la loi, est-ce agir par devoir ?
2018	L	ANTILLES	REMPLACEMENT	L’État doit-il mettre fin aux injustices ?
2018	L	ANTILLES	REMPLACEMENT	La matière est-elle un obstacle à l’expression de l’esprit ?
2018	S	ANTILLES	REMPLACEMENT	Faut-il renoncer à l’idéal du progrès technique ?
2018	S	ANTILLES	REMPLACEMENT	La fonction de l’État est-elle de nous protéger ?
2018	TECHN.	ANTILLES	REMPLACEMENT	La vérité peut-elle être dangereuse ?
2018	TECHN.	ANTILLES	REMPLACEMENT	Peut-on reprocher à l’art d’être inutile ? Peut-on reprocher à l’art d’être inutile ?
2018	ES	ÉTRANGER GROUPE 1	NORMALE	Le respect de la morale est-il une preuve de liberté ?
2018	ES	ÉTRANGER GROUPE 1	NORMALE	Y a-t-il un sens à débattre de la vérité ?
2018	L	ÉTRANGER GROUPE 1	NORMALE	Croire, est-ce renoncer à la raison ?
2018	L	ÉTRANGER GROUPE 1	NORMALE	Les hommes peuvent-ils s’entendre sur ce qui est juste ?
2018	S	ÉTRANGER GROUPE 1	NORMALE	Une œuvre d’art doit-elle nécessairement nous émouvoir ?
2018	S	ÉTRANGER GROUPE 1	NORMALE	Peut-on ne pas adhérer à une démonstration ?
2018	TECHN.	ÉTRANGER GROUPE 1	NORMALE	La vérité est-elle indiscutable ?
2018	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Peut-on avoir peur d’être libre ?
2018	ES	INDE	NORMALE	Peut-on vivre sans morale ? Peut-on vivre sans morale ?
2018	ES	INDE	NORMALE	Doit-on attendre de la technique qu’elle mette fin au travail ? Doit-on attendre de la technique qu’elle mette fin au travail ?
2018	S	INDE	NORMALE	Toute démonstration est-elle scientifique ?
2018	S	INDE	NORMALE	Une loi injuste vaut-elle mieux que l’absence de loi ?
2018	TECHN.	INDE	NORMALE	Douter, est-ce renoncer à la vérité ?
2018	TECHN.	INDE	NORMALE	La culture sert-elle à changer le monde ?
2018	ES	JAPON	NORMALE	Peut-on juger autrui ?
2018	ES	JAPON	NORMALE	Suffit-il d’être dans son droit pour être juste ?
2018	L	JAPON	NORMALE	La démonstration chasse-t-elle le doute ?
2018	L	JAPON	NORMALE	L’État peut-il être impartial ?
2018	S	JAPON	NORMALE	Le citoyen peut-il se désintéresser de la politique ?
2018	S	JAPON	NORMALE	La technique nous dirige-t-elle ?
2018	ES	LIBAN	NORMALE	L’idée d’inconscient remet-elle en cause la responsabilité ?
2018	ES	LIBAN	NORMALE	L’histoire peut-elle servir l’action politique ?
2018	L	LIBAN	NORMALE	La parole a-t-elle le pouvoir de changer les choses ?
2018	L	LIBAN	NORMALE	Faut-il aimer les autres pour les respecter ?
2018	S	LIBAN	NORMALE	Ne travaille-t-on que pour subvenir à ses besoins ?
2018	S	LIBAN	NORMALE	Doit-on rechercher la vérité pour elle-même ?
2018	ES	MÉTROPOLE	NORMALE	Toute vérité est-elle définitive ?
2018	ES	MÉTROPOLE	NORMALE	Peut-on être insensible à l’art ?
2018	L	MÉTROPOLE	NORMALE	La culture nous rend-elle plus humain ?
2018	L	MÉTROPOLE	NORMALE	Le désir est-il la marque de notre imperfection ?
2018	L	MÉTROPOLE	NORMALE	Peut-on renoncer à la vérité ?
2018	L	MÉTROPOLE	NORMALE	Éprouver l’injustice, est-ce nécessaire pour savoir ce qui est juste ?
2018	S	MÉTROPOLE	NORMALE	Le désir est-il la marque de notre imperfection ?
2018	S	MÉTROPOLE	NORMALE	Éprouver l'injustice, est-ce nécessaire pour savoir ce qui est juste ?
2018	TECHN.	MÉTROPOLE	NORMALE	Qu’est-ce qui peut faire obstacle à mon bonheur ?
2018	TECHN.	MÉTROPOLE	NORMALE	L’expérience peut-elle être trompeuse ?
2018	TECHN.	MÉTROPOLE	NORMALE	Quel besoin avons-nous de chercher la vérité ?
2018	TECHN.	MÉTROPOLE	NORMALE	Peut-on maîtriser le développement technique ?
2018	ES	MÉTROPOLE	REMPLACEMENT	Comment puis-je savoir si j'ai raison ?
2018	ES	MÉTROPOLE	REMPLACEMENT	Peut-on être libre sans s'imposer une discipline ?
2018	S	MÉTROPOLE	REMPLACEMENT	Les objets techniques sont-ils toujours utiles ?
2018	S	MÉTROPOLE	REMPLACEMENT	Quelles raisons avons-nous d’agir moralement ?
2018	TECHN.	MÉTROPOLE	REMPLACEMENT	Avoir de l’expérience, est-ce suffisant pour savoir ce qui est vrai ?
2018	TECHN.	MÉTROPOLE	REMPLACEMENT	L’expérience est-elle la seule source de la connaissance ?
2018	TECHN.	MÉTROPOLE	REMPLACEMENT	Une contrainte peut-elle être légitime ?
2018	TECHN.	MÉTROPOLE	REMPLACEMENT	L’art doit-il refuser toute règle ?
2018	ES	POLYNÉSIE	REMPLACEMENT	Ne travaille-t-on que par nécessité?
2018	ES	POLYNÉSIE	REMPLACEMENT	La conscience implique-t-elle la maîtrise de soi ?
2018	L	POLYNÉSIE	REMPLACEMENT	Notre culture nous empêche-t-elle d’être nous-même ?
2018	L	POLYNÉSIE	REMPLACEMENT	La crainte garantit-elle le respect du droit ?
2018	TECHN.	POLYNÉSIE	REMPLACEMENT	L’idée d’une liberté totale a-t-elle un sens ?
2018	TECHN.	POLYNÉSIE	REMPLACEMENT	Peut-on apprendre à être artiste ?
2019	ES	AMÉRIQUE DU NORD	NORMALE	La connaissance de l’histoire est-elle utile à l’action présente ?
2019	ES	AMÉRIQUE DU NORD	NORMALE	Tous les échanges sont-ils profitables ?
2019	L	AMÉRIQUE DU NORD	NORMALE	Y a-t-il en nous quelque chose qui échappe à la culture ?
2019	L	AMÉRIQUE DU NORD	NORMALE	La perception peut-elle être objective ?
2019	S	AMÉRIQUE DU NORD	NORMALE	Avons-nous besoin d’art ?
2019	S	AMÉRIQUE DU NORD	NORMALE	La raison suffit-elle à connaître le réel ?
2019	ES	ANTILLES	NORMALE	Est-il évident de savoir qui je suis ?
2019	ES	ANTILLES	NORMALE	Suffirait-il de parler la même langue pour se comprendre ?
2019	L	ANTILLES	NORMALE	Peut-on désirer contre soi-même ?
2019	L	ANTILLES	NORMALE	Toutes les interprétations se valent-elles ?
2019	S	ANTILLES	NORMALE	S’habituer à la liberté, est-ce risquer de la perdre ?
2019	S	ANTILLES	NORMALE	Mes désirs me disent-ils qui je suis ?
2019	STHR	ANTILLES	NORMALE	Faut-il toujours s’en tenir à l’expérience ?
2019	STHR	ANTILLES	NORMALE	L’artiste est-il maître de son œuvre ?
2019	TECHN.	ANTILLES	NORMALE	Faut-il toujours s'en tenir à l'expérience ?
2019	TECHN.	ANTILLES	NORMALE	L'artiste est-i maître de son œuvre ?
2019	ES	ANTILLES	REMPLACEMENT	Est-ce par souci de la justice que l’on se donne des lois ?
2019	ES	ANTILLES	REMPLACEMENT	Peut-on refuser une démonstration ?
2019	L	ANTILLES	REMPLACEMENT	Peut-on traiter le vivant comme un objet ?
2019	L	ANTILLES	REMPLACEMENT	Le bonheur consiste-t-il à ne plus rien désirer ?
2019	S	ANTILLES	REMPLACEMENT	Connaître le monde matériel, est-ce connaître le monde réel ?
2019	S	ANTILLES	REMPLACEMENT	Les machines doivent-elles se substituer aux travailleurs ?
2019	TECHN.	ANTILLES	REMPLACEMENT	La culture rend-elle les hommes meilleurs ?
2019	TECHN.	ANTILLES	REMPLACEMENT	Faut-il connaître la loi pour savoir ce qui est juste ?
2019	ES	ÉTRANGER GROUPE 1	NORMALE	Sommes-nous ce que les autres font de nous ?
2019	ES	ÉTRANGER GROUPE 1	NORMALE	Pourquoi n’a-t-on jamais fini d’écrire l’histoire ?
2019	L	ÉTRANGER GROUPE 1	NORMALE	Sommes-nous responsables de tous nos actes ?
2019	L	ÉTRANGER GROUPE 1	NORMALE	Pour vivre en société, faut-il ne plus penser à soi ?
2019	S	ÉTRANGER GROUPE 1	NORMALE	Les vérités scientifiques sont-elles indiscutables ?
2019	S	ÉTRANGER GROUPE 1	NORMALE	La justice peut-elle se passer de contraindre ?
2019	TECHN.	ÉTRANGER GROUPE 1	NORMALE	Peut-on être heureux en étant injuste ?
2019	TECHN.	ÉTRANGER GROUPE 1	NORMALE	La technique nous rend-elle plus libre ?
2019	ES	JAPON ASIE	NORMALE	Le bonheur est-il une succession de plaisirs ?
2019	ES	JAPON ASIE	NORMALE	La politique n'est-elle qu'un rapport de force ?
2019	L	JAPON ASIE	NORMALE	Faut-il du temps pour devenir soi-même ?
2019	L	JAPON ASIE	NORMALE	Le langage est-il un instrument de pouvoir ?
2019	S	JAPON ASIE	NORMALE	Le progrès technique appauvrit-il le travail humain ?
2019	S	JAPON ASIE	NORMALE	La science peut-elle combler notre désir de vérité ?
2019	ES	LIBAN	NORMALE	Faut-il préférer la vérité à son bonheur ?
2019	ES	LIBAN	NORMALE	Peut-on parvenir à une complète conscience de soi ?
2019	L	LIBAN	NORMALE	Désirons-nous seulement ce que les autres désirent ?
2019	L	LIBAN	NORMALE	L’État est-il au service de la société ?
2019	S	LIBAN	NORMALE	En politique, chacun défend-il ses propres intérêts ?
2019	S	LIBAN	NORMALE	Suis-je défini par ma culture ?
2019	ES	MÉTROPOLE	NORMALE	La morale est-elle la meilleure des politiques ?
2019	ES	MÉTROPOLE	NORMALE	Le travail divise-t-il les hommes ?
2019	L	MÉTROPOLE	NORMALE	Est-il possible d’échapper au temps ?
2019	L	MÉTROPOLE	NORMALE	À quoi bon expliquer une œuvre d’art ?
2019	S	MÉTROPOLE	NORMALE	La pluralité des cultures fait-elle obstacle à l’unité du genre humain ?
2019	S	MÉTROPOLE	NORMALE	Reconnaître ses devoirs, est-ce renoncer à sa liberté ?
2019	STHR	MÉTROPOLE	NORMALE	Seul ce qui peut s'échanger a-t-il de la valeur ?
2019	STHR	MÉTROPOLE	NORMALE	Les lois peuvent-elles faire notre bonheur ?
2019	TECHN.	MÉTROPOLE	NORMALE	Seul ce qui peut s’échanger a-t-il de la valeur ?
2019	TECHN.	MÉTROPOLE	NORMALE	Les lois peuvent-elles faire notre bonheur ?
2019	TMD	MÉTROPOLE	NORMALE	Sommes-nous conscients de ce que nous désirons ?
2019	TMD	MÉTROPOLE	NORMALE	La technique nous libère-t-elle ?
2019	ES	POLYNÉSIE	NORMALE	Peut-on donner sans retour ?
2019	ES	POLYNÉSIE	NORMALE	Être seul, est-ce être libre ?
2019	L	POLYNÉSIE	NORMALE	Percevoir, est-ce savoir ?
2019	L	POLYNÉSIE	NORMALE	A-t-on le devoir d’être heureux ?
2019	S	POLYNÉSIE	NORMALE	Un droit peut-il être naturel ?
2019	S	POLYNÉSIE	NORMALE	La culture sépare-t-elle ou rapproche-t-elle les hommes ?
2019	STHR	POLYNÉSIE	NORMALE	Y a-t-il des vérités subjectives ?
2019	STHR	POLYNÉSIE	NORMALE	Tout le monde peut-il être artiste ?
2019	TECHN.	POLYNÉSIE	NORMALE	Y a-t-il des vérités subjectives ?
2019	TECHN.	POLYNÉSIE	NORMALE	Tout le monde peut-il être artiste ?
2019	L	POLYNÉSIE	REMPLACEMENT	L'État exerce-t-il nécessairement une domination ?
2019	L	POLYNÉSIE	REMPLACEMENT	Pour être moral, ne suffit-il pas de le vouloir ?
2019	S	POLYNÉSIE	REMPLACEMENT	L’art doit-il nous instruire ?
2019	S	POLYNÉSIE	REMPLACEMENT	Ne désire-t-on que ce dont on manque ?
2019	TECHN.	POLYNÉSIE	REMPLACEMENT	Faut-il respecter toutes les cultures ?
2019	TECHN.	POLYNÉSIE	REMPLACEMENT	S’engager, est-ce perdre sa liberté ?
